ORIGGPCD;ORIGGPFR;ORIGFDCD;ORIGFDNM;Energie. Reglement UE N 1169/2011 (kJ/100g);Eau (g/100g);Proteines (g/100g);Glucides (g/100g);Lipides (g/100g);Sucres (g/100g);Amidon (g/100g);Fibres alimentaires (g/100g);Polyols totaux (g/100g);Cendres (g/100g);Alcool (g/100g);Acides organiques (g/100g);AG satures (g/100g);AG monoinsatures (g/100g);AG polyinsatures (g/100g);AG 4:0. butyrique (g/100g);AG 6:0. caproique (g/100g);AG 8:0. caprylique (g/100g);AG 10:0. caprique (g/100g);AG 12:0. laurique (g/100g);AG 14:0. myristique (g/100g);AG 16:0. palmitique (g/100g);AG 18:0. stearique (g/100g);AG 18:1 9c (n09). oleique (g/100g);AG 18:2 9c.12c (n06). linoleique (g/100g);AG 18:3 c9.c12.c15 (n03). alpha0linolenique (g/100g);AG 20:4 5c.8c.11c.14c (n06). arachidonique (g/100g);AG 20:5 5c.8c.11c.14c.17c (n03) EPA (g/100g);AG 22:6 4c.7c.10c.13c.16c.19c (n03) DHA (g/100g);Cholesterol (mg/100g);Sel chlorure de sodium (g/100g);Calcium (mg/100g);Chlorure (mg/100g);Cuivre (mg/100g);Fer (mg/100g);Iode (g/100g);Magnesium (mg/100g);Manganese (mg/100g);Phosphore (mg/100g);Potassium (mg/100g);Selenium (g/100g);Sodium (mg/100g);Zinc (mg/100g);Retinol (g/100g);Beta0Carotene (g/100g);Vitamine D (g/100g);Vitamine E (mg/100g);Vitamine K1 (g/100g);Vitamine K2 (g/100g);Vitamine C (mg/100g);Vitamine B1 ou Thiamine (mg/100g);Vitamine B2 ou Riboflavine (mg/100g);Vitamine B3 ou PP ou Niacine (mg/100g);Vitamine B5 ou Acide pantothenique (mg/100g);Vitamine B6 (mg/100g);Vitamine B9 ou Folates totaux (g/100g);Vitamine B12 (g/100g)
25.2;Plats de poisson/prod. aquatiques sans garniture;25145;Poisson blanc a l'estragon;325;0;8.8;4.2;2.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.2;Plats de poisson/prod. aquatiques sans garniture;25146;Poisson blanc sauce oseille;439;78.6;11.8;1.77;5.5;1.43;0;0.7;0;1.68;0;0;3.31;1.32;0.31;0.18;0.12;0.064;0.13;0.16;0.52;1.59;0.46;1.04;0.2;0.025;0.005;0.015;0.035;45.6;0.88;40;572;0.03;0.24;44;27;0.04;130;260;50;350;0.33;38.8;0;0.05;1.1;3.6;0;0.5;0.075;0.06;0.8;0.2;0.058;18.8;1.87
25.2;Plats de poisson/prod. aquatiques sans garniture;25210;Saumon farci;945;0;18.8;0.4;16.2;0.4;0;2.4;0;0.65;0;0;3.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.2;Plats de poisson/prod. aquatiques sans garniture;25539;Brochette de poisson;536;73.8;18;0.94;5.71;0.86;0.012;0.29;0;1.25;0;0;0.98;3.14;1;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0.23;43.5;0.56;26.5;0;0.026;0.72;64;28.4;0.049;190;320;11.7;223;0.25;18.4;59.8;1.41;1.02;0;0;6.33;0.074;0.067;2.84;0.29;0.26;12;2.03
25.2;Plats de poisson/prod. aquatiques sans garniture;25540;Brochette de crevettes;444;75;17;1.58;3.41;1.36;0.13;0.32;0;2.71;0;0;0.41;1.85;0.47;0;0;0;0;0;0;0;0;0;0;0;0;0.05;0.084;120;0.96;81.2;0;0.01;1.85;21.1;36.8;0.085;153;169;4.92;384;0.51;7.22;71.5;0.21;1.96;0;0;8.33;0.034;0.038;1.79;0.25;0.11;10.1;1.14
25.2;Plats de poisson/prod. aquatiques sans garniture;26054;Poisson en sauce. surgele;526;75;13.3;1.67;7.05;1.3;0;1.25;0;1.75;0;0;2.84;1.12;0.2;0.074;0.049;0.035;0.076;0.097;0.3;1.13;0.37;1.12;0.16;0.0063;0.0012;0.0086;0.026;28;0.82;18.2;0.9;0.051;0.4;79.5;19.7;0.042;164;331;4.58;327;0.26;19;0;1.13;2.31;0;0;0;0.086;0.086;1.77;0.25;0.17;34.5;1.53
25.3;Plats de legumes/legumineuses;8296;Terrine ou mousse de legumes;664;69;4.05;13;9.56;2.4;5.2;2.55;0;1.83;0;0;3.43;4.28;1.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.39;50.5;0;0;0.78;6;24;0;132;232;0;524;0.7;20;0;0.2;2.11;0;0;2.16;2.82;1.34;3.98;0;0.36;110;1E-14
25.3;Plats de legumes/legumineuses;8297;Flan de legumes;806;70.8;4.56;2.7;18;1.39;1.31;2.1;0;1.84;0;0;10.9;4.1;1.01;0.6;0.35;0.24;0.43;0.51;1.66;5.24;1.56;4.1;0.8;0.11;0.07;0.01;0.03;153;1.23;72;722;0.06;0.75;20;12;0.09;100;200;20;491;0.58;156;1790;0;1.36;44.3;0;0.5;0.1;0.18;0.7;0.44;0.073;51.4;0.6
25.3;Plats de legumes/legumineuses;20194;Haricots blancs a la sauce tomate. appertises;360;74.7;4.67;12.7;0.5;1.65;0;5.8;0;1.7;0;0;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.93;0;0;0;0;0;0;0;0;0;0;349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;20240;Piperade basquaise;287;84.5;1.11;6.11;3.8;5.5;0;2.95;0;1.53;0;0;1.57;1.69;0.38;0.008;0.01;0.01;0.01;0.01;0.02;0.87;0.24;1.69;0.36;0.025;0.01;0.01;0.01;2.09;0.87;7.6;643;0.05;0.24;20;7.9;0.08;14;190;20;345;0.09;0;1450;0;1.3;3.77;0;12.2;0.029;0.016;0.62;0.071;0.063;11;0
25.3;Plats de legumes/legumineuses;20262;Poelee de legumes assaisonnes sans champignon. surgelee. crue;196;87.3;2.6;3.56;1.77;1.5;0;3.6;0.45;1.22;0;0;0.4;0.52;0.14;0;0;0;0;0;0;0;0;0;0.08;0.04;0;0;0;0;1.25;24.5;0;0;6;0;0;0;0;0;0;500;0;0;0;0;0;0;0;30.8;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;20273;Poelee de legumes assaisonnes a l'asiatiques ou wok de legumes. surgelee. crue;318;0;3.13;5.83;3.93;3.1;0;2.55;0;0.44;0;0;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;20274;Poelee de legumes assaisonnes grillee. meridionale ou mediterraneenne. surgelee. crue;215;86.5;1.61;5.23;1.77;2.66;0;4.14;0;0.77;0;0;0.14;0.66;0.9;0.01;0.01;0.01;0.01;0.01;0.01;0.11;0.032;0.66;0.84;0.029;0;0;0.01;0;0.25;0;239;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;20498;"Poelee de legumes assaisonnes aux champignons (""champetre""). surgelee";143;91.4;1.89;1.18;1.83;1.18;0;2.94;0;0.79;0;0;0.38;0.6;0.77;0;0;0;0;0.0018;0.0074;0.3;0.068;0.6;0.73;0.045;180000;0.00013;0;0;0.35;0;188;0;0;0;0;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;20904;Tofu. nature;417;81.4;9.91;1.78;5.32;1.6;0;0.65;0;0.98;0;0;0.66;1.01;2.58;0;0;0;0;0;0.012;0.49;0.16;0;0;0.82;0;0;0;0;0.35;80.2;0;0.23;2.9;2;134;0.89;143;170;10;139;1.66;0;25;0;0.6;4.6;0;0.1;0.071;0.063;0.22;0.092;0.059;18.5;0
25.3;Plats de legumes/legumineuses;20914;Escalope vegetale ou steak a base de soja;1050;55.6;15.5;8.7;14.7;2.3;6.4;8.8;0;2.82;0;0;0.65;5.2;4.6;0.0085;0.0042;0.0085;0.013;0.0085;0.038;0.39;0.18;4.97;4.35;0.24;0.0059;0.0059;0.0059;3.16;1.75;160;797;0.28;2.3;20;81;0.94;230;380;50;700;1.3;21;24;0;0.2;9.26;0;2;0.13;0.06;0.65;0.34;0.08;54.6;0.4
25.3;Plats de legumes/legumineuses;25004;Choucroute. sans garniture. egouttee;139;91;0.7;0.83;2.25;0.55;0;3.7;0;1.52;0;0;1.15;0.03;0.13;0;0;0;0;0;0;0;0;0;0.03;0.043;0;0;0;0;1.15;36.9;0;0.028;0.6;0.5;4.91;0.048;43;288;2.2;470;0.15;0;0;0;0.2;25.1;4.8;10;0.03;0.05;0.2;0;0.15;10.3;0
25.3;Plats de legumes/legumineuses;25018;Ratatouille cuisinee;228;88;1.22;4.37;3.15;3.91;0;2.03;0;1.24;0;0;0.47;2.08;0.46;0.05;0.05;0.002;0.05;0.0036;0.0088;0.39;0.061;0.51;0.2;0.06;0.01;0.01;0.01;0.07;0.94;16.4;0;0.074;0.38;3;18.6;0.13;22;295;10;369;0.17;10;373;0;1.56;0;0;25.2;0.03;0.03;0.56;0;0.04;18;0
25.3;Plats de legumes/legumineuses;25026;epinards a la creme;169;90.4;2.16;1.23;2.47;0.96;0;2.53;0;1.22;0;0;1.55;0.51;0.29;0;0;0;0;0;0;0;0;0;0.24;0.033;0;0;0;0;0.59;0;0;0;0;0;0;0;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;25052;Gratin d'aubergine;462;80.9;1.95;5.22;8.68;3.8;0;2.35;0;0.9;0;0;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.45;0;0;0;0;0;0;0;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;25056;Gratin dauphinois;486;73;2.39;18.2;3.37;1.44;12;1.36;0;1.66;0;0;2.46;0.6;0.13;0.16;0.087;0.057;0.14;0.1;0.37;1.09;0.46;0.6;0.094;0.031;0.0017;0.00029;0.00062;14.3;0.88;38.6;0;0.044;0.4;7.3;13.8;0.079;88.4;297;2.2;348;0.29;50.8;11;0.15;0.24;0;0;5.04;0.08;0.1;0.97;0.37;0.12;9.92;0.19
25.3;Plats de legumes/legumineuses;25073;Endive au jambon;378;81.8;5.84;3.33;5.56;0.33;3;2.1;0;1.37;0;0;2.72;1.69;0.26;0.13;0.078;0.051;0.12;0.13;0.43;1.28;0.49;1.14;0.13;0.021;0;0;0;23.7;0.69;77.2;486;0.1;0.38;8.07;18.2;0.1;146;104;3.13;276;0.6;44.7;291;0.28;0.23;0;0;3.72;0.24;0.14;1.45;0.28;0.11;14.3;0.3
25.3;Plats de legumes/legumineuses;25101;Gratin de chou0fleur;403;82.1;3;5.93;6.5;1.3;3.6;1.3;0;1.21;0;0;4;1.31;0.16;0.22;0.088;0.06;0.14;0.17;0.56;1.59;0.5;1.26;0.14;0.016;0;0;0;15.3;1.07;96.6;425;0.12;0.27;0;10.7;0.1;0;147;0;420;2.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;25162;Gratin de legumes;423;82.2;3.56;3.08;7.92;1.89;1.18;2.14;0;1.08;0;0;4.04;2.51;0.93;0;0;0;0;0;0;0;0;0;0.16;0.025;0;0;0;19.7;0.65;83.1;0;0.087;0.51;4.03;16.6;0.13;65.5;175;1.8;248;0.49;26.9;567;0.084;1.84;0;0;12.6;0.051;0.072;0.46;0.27;0.11;41;0.12
25.3;Plats de legumes/legumineuses;25196;Riste d'aubergines (aubergines. tomates. oignons);601;0;1.05;10.6;10.4;5.2;0;2.6;0;1.19;0;0;2;2.63;5.26;0;0;0;1.13;0;0;0;0;0;0;0.1;0;0;0;0;1.19;0;0;0;0;0;0;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;25199;Palet ou galette de legumes. prefrit. surgele;390;80.5;3.29;6.6;5.44;3.34;0;2.61;0;1.52;0;0;1.13;2.24;1.12;0;0;0;0;0;0;0;0;0;1.05;0.049;0;0;0;0;0.94;0;0;0;0;0;0;0;0;0;0;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.3;Plats de legumes/legumineuses;25208;Palet ou galette de legumes. prefrit. surgele. cuit;439;78;4.13;8.38;5.6;2.9;3.4;2.4;0;1.5;0;0;1.08;1.81;2.28;0.02;0.02;0.02;0.02;0.02;0.07;0.65;0.26;1.81;2.18;0.08;0.02;0.01;0.01;27.9;0.82;69;523;0.05;0.79;20;15;0.13;68;210;20;329;0.42;21;1450;0;1.72;31.8;0;0.5;0.18;0.14;0.35;0.55;0.085;208;0.37
25.3;Plats de legumes/legumineuses;25524;Tomate a la provenale;323;83.6;1.65;7.02;4.32;2.9;4.12;2;0;1.46;0;0;0.94;2.55;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0.47;23;0;0.068;0.67;2.55;13.1;0.18;33;247;0.93;188;0.22;11;1480;0.01;1.64;0;0;21.5;0.063;0.038;0.61;0.32;0.11;22.2;0
25.3;Plats de legumes/legumineuses;25556;Beignet de legumes;653;69.9;3.74;14.2;8.98;2.75;0;1.94;0;1.23;0;0;1.18;4.96;2.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0.64;52.4;0;0.078;0.72;6.62;17.7;0.18;68.1;209;2.55;258;0.4;20.1;197;0.16;2.86;0;0;13.2;0.058;0.14;0.42;0.39;0.12;43;0.14
25.4;Plats de cereales/pates;9082;Ble dur precuit cuisine. en sachet micro0ondable;791;57;4.86;29.6;4.84;2.21;0;2.58;0;1.16;0;0;1.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.16;0;0;0;0;0;0;0;0;0;0;463;0;0;0;0;8.99;0;0;40;0.72;0.016;3;0;0.12;118;0
25.4;Plats de cereales/pates;9083;Ble dur precuit. grains entiers. cuisine. a poeler;1460;0;11.1;67.2;1.59;2.64;0;6.28;0;1.51;0;0;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.51;0;0;0;0;0;0;0;0;0;0;603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25019;Ravioli a la viande. sauce tomate. appertise;380;78.9;4.22;11.3;2.83;2.23;7.4;1.41;0;1.33;0;0;1.14;1.11;0.46;0.01;0.01;0.01;0.0022;0.0025;0.059;0.61;0.21;0.87;0.38;0.073;0.0034;0.00057;0.0037;41.4;0.96;25.3;542;0.074;1.09;5.2;13.8;0.24;60.9;169;2.2;382;0.49;0;150;0.14;0.32;0;0;1.22;0.37;0.27;1.25;0.4;0.15;3;1E-14
25.4;Plats de cereales/pates;25081;Lasagnes ou cannelloni a la viande (bolognaise);495;75.2;6.29;9.48;5.72;2.84;6.64;1.91;0;1.37;0;0;2.55;1.51;0.75;0.009;0.009;0.007;0.018;0.029;0.12;0.72;0.32;1.13;0.32;0.054;0.0023;0.00059;0;27;0.97;44.8;0;0.12;0.71;10.5;21;0.21;86;194;10;385;0.78;12.6;107;0.08;0.37;0;0;3.35;0.04;0.11;1.26;0.31;0.13;8.65;0.5
25.4;Plats de cereales/pates;25085;Pates a la bolognaise (spaghetti. tagliatelles);477;74.7;5.32;13;4.07;2.64;10.3;1.9;0;1.05;0;0;1.42;1.58;0.89;0;0;0;0;0;0;0;0;0;0.3;0.1;0;0;0;11;0.83;14;0;0.08;0.79;5;19.6;0.15;58.3;176;1.1;329;0.9;0;150;0;1.31;0;0;4.22;0.05;0.05;1.1;0.4;0.14;9.05;0.32
25.4;Plats de cereales/pates;25088;Riz cantonais;691;62.9;5.46;23.6;4.94;1.28;18.4;1.74;0;1.33;0;0;0.75;1.34;1.76;0;0;0;0;0.0033;0.013;0.41;0.21;1.11;1.33;0.042;0.0093;0;0;15.8;0.86;16.7;592;0.1;0.4;2;8.47;0.1;60.6;78;1.18;361;0.5;4;60;0.5;0.91;0;0;0.97;0.12;0.051;1.1;0.18;0.085;33;0.14
25.4;Plats de cereales/pates;25110;Ravioli chinois a la vapeur a la crevette. cuit;698;62.3;5.5;21.9;5.5;1.04;20.9;3.6;0;1.18;0;0;1.55;2.25;1.38;0.01;0.01;0.01;0.01;0.03;0.06;0.94;0.49;2.01;1.28;0.06;0.01;0.01;0.01;52.3;0.96;31;437;0.04;0.57;20;12;0.045;65;56;20;383;0.31;21;5;0;0.97;0.8;0;0.5;0.015;0.01;0.27;0.061;0.038;24.5;0.65
25.4;Plats de cereales/pates;25122;Gratin de pates;666;66.7;7;16.4;6.93;3.08;11.9;1.54;0;1.5;0;0;4.01;1.95;0.87;0.18;0.1;0.073;0.15;0.2;0.49;1.48;0.61;1.59;0.66;0.06;0;0;0;20.4;0.93;116;0;0.05;0.4;4;20;0.1;137;124;4.9;372;0.88;67;0;0.3;0.34;0;0;1.1;0.09;0.13;0.64;0.28;0.06;6;0.39
25.4;Plats de cereales/pates;25131;Lasagnes ou cannelloni aux legumes;480;74;2.75;15.6;4.07;4.75;0;2.25;0;1.41;0;0;1.23;2.01;0.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0.57;0;0;0;0;0;0;0;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25135;Pates a la carbonara (spaghetti. tagliatelles);698;67.4;5.91;15.7;8.7;1.79;13.9;1.18;0;1.11;0;0;4.34;2.71;0.96;0.18;0.12;0.081;0.15;0.17;0.61;2.18;0.85;2.34;0.54;0.048;0;0;0.01;25.9;0.86;36.1;0;0.08;0.45;8;14.6;0.15;86.2;87.1;1;347;1;47.8;60;0.1;1.19;0;0;0.82;0.13;0.08;1.9;0.3;0.06;7.29;0.11
25.4;Plats de cereales/pates;25139;Lasagnes ou cannelloni au poisson;593;71.2;7.28;11.4;7.1;2.03;0;1.68;0;1.38;0;0;2.5;1.88;1.51;0;0;0;0;0;0;0;0;0;1.08;0.12;0;0;0;0;1.02;63;0;0;0.41;0;0;0;0;0;0;403;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25149;Pates fraches farcies (ex : raviolis. ravioles du Dauphine). au fromage. cuites;561;69.8;5.35;18.7;3.86;0.8;17.9;1.2;0;1.13;0;0;1.87;1.04;0.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.2;0.53;72.3;0;0.3;0.48;5.2;16.2;0.2;88.5;47.9;13;212;0.7;24.9;15;0.05;0.1;0;0;0.2;0.029;0.047;0.29;0.27;0.04;7.47;0.18
25.4;Plats de cereales/pates;25150;Couscous de legumes;481;71.1;4.32;18;2.25;2.54;0;2.24;0;2.07;0;0;0.8;0.52;0.83;0;0;0;0;0;0;0;0;0;0.76;0.072;0;0;0;0;0.73;0;0;0;0;0;0;0;0;0;0;274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25155;Pates fraches farcies (ex : raviolis). au fromage et aux legumes. cuites;734;60.5;5.81;23.7;5.6;2.3;20.8;3.2;0;1.21;0;0;2.16;1.89;1.23;0.06;0.04;0.03;0.05;0.07;0.23;1.27;0.33;1.74;1.17;0.05;0.01;0.01;0.01;27.2;0.62;69;352;0.13;0.57;20;20;0.23;93;130;20;246;0.51;21;157;0;0.64;0.8;0;0.5;0.07;0.07;1.32;0.45;0.058;8.62;0.25
25.4;Plats de cereales/pates;25157;Pates fraches farcies (ex : raviolis). a la viande (ex : bolognaise). crues;1160;35.3;11.4;42.5;5.79;3.91;0;3.15;0;1.77;0;0;2.45;1.94;1.14;0.01;0.01;0.01;0.01;0.01;0.1;1.22;0.58;1.94;1.1;0.041;0;0;0.01;0;1.28;37.5;0;0;0.72;0;0;0;0;0;0;512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25158;Pates fraches farcies (ex : raviolis). a la viande (ex : bolognaise). cuites;700;62.2;6.63;24.4;4.3;0.8;20.5;1.7;0;0.77;0;0;1.5;1.87;0.73;0.01;0.01;0.01;0.01;0.01;0.1;0.92;0.41;1.6;0.64;0.08;0.01;0.01;0.01;26.1;0.42;29;276;0.1;0.7;20;17;0.24;84;92;20;168;0.65;21;78;0;0.25;0.8;0;0.5;0.13;0.059;0.32;0.28;0.055;11.3;0.43
25.4;Plats de cereales/pates;25181;Pates fraches farcies (ex : raviolis. ravioles du Dauphine). au fromage. crues;907;53.1;11.3;24.3;7.69;3.83;9.6;2.23;0;1.4;0;0;4.28;2.55;0.74;0.21;0.12;0.095;0.17;0.21;0.7;2.15;0.62;1.71;0.61;0.072;0;0;0.01;49;1.13;141;361;1;1;0;21.7;1;165;112;0;458;1;23;50;0;0.1;0;0;0;0.07;0.13;0.26;0.47;0.05;11.4;0.6
25.4;Plats de cereales/pates;25182;Pates fraches farcies (ex : raviolis). au fromage et aux legumes. crues;1120;37.5;9.98;42.2;5.69;3.46;0;2.87;0;1.75;0;0;2.74;1.17;1.47;0.045;0.03;0.028;0.043;0.053;0.17;0.94;0.29;1.17;1.43;0.035;0;0;0.01;0;1.07;0;534;0;0;0;0;0;0;0;0;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25183;Nouilles sautees/poelees aux crevettes;435;76.4;4.88;12.5;3.4;1.7;10.4;1.6;0;1.18;0;0;1.16;0.76;1.18;0.01;0.01;0.08;0.06;0.4;0.15;0.35;0.12;0.76;1.09;0.05;0.01;0.01;0.02;25.7;0.84;22;491;0.07;0.5;20;19;0.19;54;100;20;334;0.42;21;380;0;0.68;7.53;0;0.5;0.053;0.35;0.37;0.18;0.056;77;0.21
25.4;Plats de cereales/pates;25184;Riz blanc. cuit. avec poulet;737;0;4.23;31.5;3.19;3.48;0;0.99;0;0.78;0;0;0.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.78;0;0;0;0;0;0;0;0;0;0;312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25185;Riz blanc. cuit. avec legumes et viande;704;0;4.61;28.3;3.57;1.91;0;0.98;0;0.85;0;0;0.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;0;0;0;0;0;0;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25187;Risotto. aux legumes;519;74;3.63;16.4;4.57;1.72;0;0.82;0;0.65;0;0;2.26;1.41;0.7;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0.57;0;0;0;0;0;0;0;0;0;0;216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25188;Risotto. aux fruits de mer;544;0;5.47;12.5;6.07;2.02;0;1.15;0;0.85;0;0;2.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.85;0;0;0;0;0;0;0;0;0;0;337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25189;Risotto. aux fromages;822;0;5.65;30.9;5.16;0.58;0;0.7;0;0.82;0;0;2.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.82;0;0;0;0;0;0;0;0;0;0;328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25192;Raviolis aux legumes. sauce tomate. appertises;376;78.5;2.94;13;2.44;2.59;10.4;1.73;0;1.36;0;0;0.44;0.98;0.98;0.01;0.01;0.01;0.01;0.01;0.01;0.23;0.06;0.91;0.9;0.08;0.01;0.01;0.01;2.74;0.77;15;517;0.11;1.1;20;16;0.15;32;280;20;304;0.21;21;1170;0;0.85;9.31;0;0.5;0.05;0.033;1.14;0.17;0.096;14.2;0.082
25.4;Plats de cereales/pates;25193;Pates fraches farcies (ex : raviolis). aux legumes. cuites;652;64.6;5.19;20.8;4.9;1.89;18.9;3.7;0;0.83;0;0;1.93;1.63;1.07;0.04;0.03;0.02;0.04;0.05;0.16;1.25;0.29;1.5;1.03;0.04;0.01;0.01;0.01;28.5;0.49;50;304;0.1;0.51;20;15;0.2;75;76;20;195;0.48;21;119;0;0.81;1.35;0;0.5;0.057;0.066;0.24;0.32;0.038;42.4;0.49
25.4;Plats de cereales/pates;25198;Pates en sauce aux fromages (spaghetti. tagliatelles);681;0;7.17;15.9;7.4;5.85;0;1.85;0;0.8;0;0;4.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8;0;0;0;0;0;0;0;0;0;0;310;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25203;Pates fraches farcies (ex : ravioli). aux legumes. crues;1080;0;9.4;41.4;5.06;3.14;0;3.02;0;0.81;0;0;1.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.81;0;0;0;0;0;0;0;0;0;0;339;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.4;Plats de cereales/pates;25635;Lasagnes ou cannelloni au fromage et aux epinards;632;68.1;6.1;15.8;6.6;3.5;0;1.87;0;1.5;0;0;3.1;2.46;0.66;0;0;0;0;0;0;0;0;0;0.47;0.15;0;0;0;0;0.99;0;0;0;0;0;0;0;0;0;0;397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.5;Plats de fromage;4041;Aligot (puree de pomme de terre a la tomme frache);797;0;8.55;9.5;12.9;0;0;1.55;0;1.01;0;1E-14;9.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01;0;0;0;0;0;0;0;0;0;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.5;Plats de fromage;25020;Souffle au fromage;771;67.3;10.9;4.75;13.4;2.15;2.6;1.15;0;1.53;0;1E-14;8.15;4.23;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0.95;226;0;0.04;0.6;14.8;19.7;0.03;196;138;4.74;391;1.37;131;38;0.5;0.6;0;0;1;0.05;0.24;0.53;0.58;0.06;20.1;0.6
25.5;Plats de fromage;25137;Tartiflette;460;72.7;4.22;10.4;5.43;1;9.3;1.37;0;1.59;0;1E-14;2.92;1.92;0.29;0.11;0.07;0.056;0.099;0.15;0.42;1.46;0.55;1.92;0.26;0.028;0.0028;0.01;0.01;18.2;0.84;74;467;0.05;0.26;20;14;0.06;95;270;20;335;0.57;35.7;16.5;0.51;0.56;0.82;0;0.5;0.05;0.061;1.01;0.23;0.13;33.4;0.2
25.5;Plats de fromage;25437;Gougere;1590;33.2;15.3;19.9;26.4;0.77;18;1.53;0;1.94;0;1E-14;15.7;7.8;1.62;0;0;0;0;0;0;0;0;0;1.2;0.13;0;0;0;213;0.9;400;0;0.14;1.18;26.7;24.3;0.15;297;122;8.24;361;2.26;272;116;0.89;0.97;0;0;0;0.076;0.35;0.29;0.76;0.11;37.4;0.98
25.5;Plats de fromage;25509;Fondue savoyarde (fromages. vin. pain);1000;57.4;16.2;2.6;17.2;1.1;0;0.7;0;3.03;1.55;1E-14;11.6;4.21;0.41;0.7;0.36;0.26;0.5;0.59;1.89;4.98;1.59;3.82;0.28;0.13;0.016;0;0;73.6;1.28;517;564;0.3;0.3;10;21.7;0.1;400;73;5;511;2;126;0;0.5;0.35;0;0;0;0.04;0.21;0.08;0.12;0.065;16;0.83
